Year,Month,Day,Wholesaler (3MPa Area),Household use (3MPa Area),Business use (3MPa Area),Industrial use (3MPa Area),Power Gen use (3MPa Area),Wholesaler (7MPa Area),Household use (7MPa Area),Business use (7MPa Area),Industrial use (7MPa Area),Power Gen use (7MPa Area),3M Power Plant1,3M Power Plant2,7M Power Plant1
2023,2,8,1709.019571,2848.365951,2278.692761,5696.731902,1785.379979,2014.201637,3357.002728,2685.602183,6714.005456,2104.197832,3087.576471,771.894118,3638.929412
2023,2,9,1799.807585,2999.679309,2399.743447,5999.358617,2024.138911,2121.201797,3535.336328,2828.269062,7070.672656,2385.592288,3145.388235,786.347059,3707.064706
2023,2,10,1924.46558,3207.442633,2565.954106,6414.885266,3054.970448,2268.120148,3780.200246,3024.160197,7560.400492,3600.500885,3261.135294,815.283824,3843.480882
2023,2,11,1367.452635,2279.087725,1823.27018,4558.175451,1850.027123,1611.640606,2686.067676,2148.854141,5372.135353,2180.389109,2603.052941,650.763235,3067.883824
2023,2,12,1279.05339,2131.755651,1705.404521,4263.511302,1247.422677,1507.455782,2512.426303,2009.941042,5024.852605,1470.176727,2089.088235,522.272059,2462.139706
2023,2,13,1693.966208,2823.277014,2258.621611,5646.554028,2246.872942,1996.460174,3327.433624,2661.946899,6654.867247,2648.100253,3120.723529,780.180882,3677.995588
2023,2,14,1741.993942,2903.323237,2322.65859,5806.646474,2392.885954,2053.064289,3421.773815,2737.419052,6843.54763,2820.187017,2963.264706,740.816176,3492.419118
2023,2,15,1892.168132,3153.613554,2522.890843,6307.227108,2713.18233,2230.055299,3716.758831,2973.407065,7433.517663,3197.679174,3203.817647,800.954412,3775.927941
2023,2,16,1848.064318,3080.107196,2464.085757,6160.214392,2568.184075,2178.075803,3630.126338,2904.101071,7260.252676,3026.788374,3227.452941,806.863235,3803.783824
2023,2,17,1764.73687,2941.228117,2352.982493,5882.456233,2198.379893,2079.868454,3466.447423,2773.157939,6932.894846,2590.947731,3103.676471,775.919118,3657.904412
2023,2,18,1423.99869,2373.33115,1898.66492,4746.6623,2175.979005,1678.284171,2797.140284,2237.712227,5594.280568,2564.546684,2967.711765,741.927941,3497.660294
2023,2,19,1198.851629,1998.086049,1598.468839,3996.172097,1605.923025,1412.932277,2354.887129,1883.909703,4709.774258,1892.694994,2393.711765,598.427941,2821.160294
2023,2,20,1548.25538,2580.425634,2064.340507,5160.851267,1831.419015,1824.729555,3041.215925,2432.97274,6082.431851,2158.458125,2878.276471,719.569118,3392.254412
2023,2,21,1795.201373,2992.002288,2393.601831,5984.004576,2408.147309,2115.773047,3526.288411,2821.030729,7052.576822,2838.173614,3192.782353,798.195588,3762.922059
2023,2,22,1777.258281,2962.097136,2369.677708,5924.194271,2524.674243,2094.625832,3491.043053,2792.834442,6982.086105,2975.508929,3182.858824,795.714706,3751.226471
2023,2,23,1514.938438,2524.897397,2019.917918,5049.794794,2553.258011,1785.463159,2975.771932,2380.617546,5951.543864,3009.196941,3109.235294,777.308824,3664.455882
2023,2,24,1607.053343,2678.422239,2142.737791,5356.844478,2835.348705,1894.027155,3156.711925,2525.36954,6313.423849,3341.660974,3094.041176,773.510294,3646.548529
2023,2,25,1391.811394,2319.685656,1855.748525,4639.371312,1830.537212,1640.349142,2733.915237,2187.13219,5467.830475,2157.418857,2685.241176,671.310294,3164.748529
2023,2,26,1365.256809,2275.428015,1820.342412,4550.85603,1885.454439,1609.052668,2681.754446,2145.403557,5363.508892,2222.142732,2731.729412,682.932353,3219.538235
2023,2,27,1556.513304,2594.188839,2075.351071,5188.377678,2331.503534,1834.462108,3057.436846,2445.949477,6114.873692,2747.843451,2868.147059,717.036765,3380.316176
2023,2,28,1532.740255,2554.567091,2043.653673,5109.134183,1616.862175,1806.443872,3010.739786,2408.591829,6021.479572,1905.587564,2647.276471,661.819118,3120.004412
2023,3,1,1480.578339,2467.630566,1974.104452,4935.261131,1549.959938,1744.967328,2908.278881,2326.623105,5816.557762,1826.738498,2766.605882,691.651471,3260.642647
2023,3,2,1460.432407,2434.054012,1947.24321,4868.108024,1643.900052,1721.223908,2868.706514,2294.965211,5737.413028,1937.453633,2940.082353,735.020588,3465.097059
2023,3,3,1532.049535,2553.415892,2042.732713,5106.831783,1590.852044,1805.629809,3009.383015,2407.506412,6018.76603,1874.932766,2350.105882,587.526471,2769.767647
2023,3,4,1259.798621,2099.664368,1679.731494,4199.328736,1165.266946,1484.76266,2474.604433,1979.683547,4949.208867,1373.350329,2312.470588,578.117647,2725.411765
2023,3,5,1235.852856,2059.75476,1647.803808,4119.509519,1185.583975,1456.540866,2427.56811,1942.054488,4855.136219,1397.295399,2143.111765,535.777941,2525.810294
2023,3,6,1504.271727,2507.119546,2005.695637,5014.239091,1430.510064,1772.891679,2954.819465,2363.855572,5909.638929,1685.95829,2739.470588,684.867647,3228.661765
2023,3,7,1450.380726,2417.301211,1933.840969,4834.602422,1287.192705,1709.377285,2848.962141,2279.169713,5697.924283,1517.048546,2242.141176,560.535294,2642.523529
2023,3,8,1441.125871,2401.876452,1921.501161,4803.752903,778.628859,1698.469776,2830.782961,2264.626369,5661.565922,917.669726,2212.411765,553.102941,2607.485294
2023,3,9,1358.223031,2263.705052,1810.964042,4527.410105,1039.979737,1600.762858,2667.938097,2134.350478,5335.876195,1225.690404,2127.217647,531.804412,2507.077941
2023,3,10,1244.79928,2074.665467,1659.732374,4149.330935,668.258828,1467.084866,2445.141444,1956.113155,4890.282888,787.590762,2079,519.75,2450.25
2023,3,11,1071.598471,1785.997451,1428.797961,3571.994902,593.066953,1262.95534,2104.925567,1683.940454,4209.851135,698.971766,1701.370588,425.342647,2005.186765
2023,3,12,1040.98277,1734.971283,1387.977027,3469.942567,572.742746,1226.87255,2044.787584,1635.830067,4089.575168,675.018237,1473.829412,368.457353,1737.013235
2023,3,13,1306.03469,2176.724483,1741.379586,4353.448966,1382.713914,1539.25517,2565.425283,2052.340227,5130.850567,1629.627113,2731.688235,682.922059,3219.489706
2023,3,14,1478.140618,2463.567697,1970.854158,4927.135394,1229.725083,1742.0943,2903.4905,2322.7924,5806.981,1449.318848,2334.541176,583.635294,2751.423529
2023,3,15,1461.596654,2435.994423,1948.795538,4871.988845,1164.732737,1722.596056,2870.993427,2296.794741,5741.986854,1372.720726,2220.235294,555.058824,2616.705882
2023,3,16,1256.870594,2094.784324,1675.827459,4189.568648,1293.414548,1481.311772,2468.852953,1975.082363,4937.705907,1524.381431,2178.894118,544.723529,2567.982353
2023,3,17,1371.144988,2285.241646,1828.193317,4570.483292,1620.707249,1615.992307,2693.320511,2154.656409,5386.641023,1910.119258,2557.964706,639.491176,3014.744118
2023,3,18,1242.200504,2070.334174,1656.267339,4140.668348,2230.621437,1464.022023,2440.036705,1952.029364,4880.07341,2628.946694,2751.494118,687.873529,3242.832353
2023,3,19,1093.628121,1822.713535,1458.170828,3645.42707,1241.634217,1288.918857,2148.198095,1718.558476,4296.396189,1463.354613,1996.564706,499.141176,2353.094118
2023,3,20,1182.693253,1971.155422,1576.924338,3942.310844,1646.614504,1393.888477,2323.147462,1858.517969,4646.294923,1940.652808,2262.976471,565.744118,2667.079412
2023,3,21,1177.622081,1962.703468,1570.162774,3925.406935,1504.603103,1387.911738,2313.18623,1850.548984,4626.37246,1773.282228,2147.435294,536.858824,2530.905882
2023,3,22,1238.567902,2064.279837,1651.42387,4128.559674,1234.388389,1459.740742,2432.901237,1946.320989,4865.802473,1454.814887,1575.905882,393.976471,1857.317647
2023,3,23,1281.437733,2135.729554,1708.583643,4271.459108,1428.003076,1510.265899,2517.109832,2013.687865,5034.219664,1683.003625,2204.382353,551.095588,2598.022059
2023,3,24,1167.552517,1945.920861,1556.736689,3891.841723,1053.974439,1376.044038,2293.406729,1834.725384,4586.813459,1242.184161,1580.270588,395.067647,1862.461765
2023,3,25,1110.741282,1851.235471,1480.988376,3702.470941,1697.619667,1309.08794,2181.813233,1745.450587,4363.626466,2000.766036,1400.905882,350.226471,1651.067647
2023,3,26,1063.604813,1772.674689,1418.139751,3545.349378,1518.906778,1253.534244,2089.223741,1671.378992,4178.447481,1790.140132,1515.952941,378.988235,1786.658824
2023,3,27,1318.285492,2197.142486,1757.713989,4394.284973,923.136994,1553.693615,2589.489359,2071.591487,5178.978718,1087.982886,1543.582353,385.895588,1819.222059
2023,3,28,1406.23978,2343.732967,1874.986373,4687.465933,932.283144,1657.354026,2762.256711,2209.805368,5524.513421,1098.762277,2018.717647,504.679412,2379.202941
2023,3,29,1324.452287,2207.420478,1765.936382,4414.840956,1402.707274,1560.961624,2601.602706,2081.282165,5203.205412,1653.190716,1811.929412,452.982353,2135.488235
